Rapo2011hierarkia Taso 00 - Avain - Category Code,Rapo2011hierarkia Taso 00 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 03 - Avain - Category Code,Rapo2011hierarkia Taso 03 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 05 - Avain - Category Code,Rapo2011hierarkia Taso 05 - Avain - Pitkä nimi,Summataso3 - Category Code,Summataso3 - Pitkä nimi,Tilinumero Taso 0 - Avain - Pitkä nimi,Tilinumero Taso 0 - Avain - Category Code,Budjetti eur,Toteuma eur
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,26 228,31 031
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/495200 Viivästyskorko menot,TILI/495200,0,224
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/499100 Pyöristykset,TILI/499100,0,-2
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,353 414,310 991
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/980300 Sis.koneiden ja laitteiden vuokrat/meno,TILI/980300,1 200,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/980400 Sis.muut vuokrat,TILI/980400,0,600
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL820.11,Keski-Suomen pelastu,1111MR820.11,Keski-Suomen pelastu,Muut toimintakulut,Muut toimintakulut,TILI/980500 Sis.muut kulut,TILI/980500,5 000,1 212
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Myyntituotot,Myyntituotot,TILI/313500 Oppisopimuskoulutuksen koulutuskorvaukset,TILI/313500,0,-4 900
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Myyntituotot,Myyntituotot,TILI/314000 Muut myyntituotot,TILI/314000,-1 935 528,-2 157 062
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Myyntituotot,Myyntituotot,TILI/900500 Sis.muut myyntituotot,TILI/900500,-14 406 372,-15 035 511
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Tuet ja avustukset,Tuet ja avustukset,TILI/330000 Työllistämistuki,TILI/330000,-33 000,-65 192
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Tuet ja avustukset,Tuet ja avustukset,TILI/330500 Valtion korvaus kuntouttavasta työtoiminnasta,TILI/330500,0,-4 290
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Tuet ja avustukset,Tuet ja avustukset,TILI/330700 Korvaus työterveyshuollosta,TILI/330700,-38 000,-52 259
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Tuet ja avustukset,Tuet ja avustukset,TILI/331000 Matalapalkkatuki,TILI/331000,-24 100,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Tuet ja avustukset,Tuet ja avustukset,TILI/920100 Sis.muut tuet ja avustukset,TILI/920100,-4 000,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Tuet ja avustukset,Tuet ja avustukset,TILI/920200 Sis.Tuet ja avustukset kunnalta (liikelaitokset),TILI/920200,0,-4 063
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintatuotot,Muut toimintatuotot,TILI/342000 Muiden rakennusten vuokrat,TILI/342000,0,-5 486
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintatuotot,Muut toimintatuotot,TILI/352700 Saadut luottotappiot,TILI/352700,0,-288
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,0,-14 145
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/400000 Maksetut palkat ja palkkiot,TILI/400000,6 196 200,6 837 671
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/406000 Jaksotetut palkat ja palkkiot,TILI/406000,0,-15 084
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/406600 Lomapalkkajaksotus,TILI/406600,0,134 808
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/410000 KuEL-maksut/Palkkaperusteiset maksut,TILI/410000,991 400,1 096 882
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/410100 KuEL-maksut/Eläkemenoperusteiset maksut,TILI/410100,418 210,418 210
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/410200 KuEL-maksutVarhe-maksut,TILI/410200,150 190,150 189
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/413000 Jaksotetut eläkekulut,TILI/413000,0,22 044
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/415000 Kansaneläke- ja sairausvakuutusmaksut,TILI/415000,137 200,144 316
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/416000 Työttömyysvakuutusmaksut,TILI/416000,201 300,217 931
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/417000 Tapaturmavakuutusmaksut (sisäinen),TILI/417000,22 800,25 286
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/417500 Tapaturmavakuutusmaksut,TILI/417500,0,4 111
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/418000 Muut sosiaalivakuutusmaksut,TILI/418000,9 200,10 223
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/419000 Jaksotetut sosiaalivakuutusmaksut,TILI/419000,0,405
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/423000 Sairausvakuutuskorvaukset,TILI/423000,-89 600,-84 527
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/424000 Tapaturmakorvaukset,TILI/424000,-11 000,-9 946
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/426000 Muut henkilöstömenojen korjauserät,TILI/426000,99 500,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Henkilöstökulut,Henkilöstökulut,TILI/426100 SV-päivärahojen sotu-maksut,TILI/426100,0,-1 792
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,"TILI/434000 Toimisto-, pankki- ja asiantuntijapalvelut",TILI/434000,38 634,76 111
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/435000 Painatukset ja ilmoitukset,TILI/435000,4 850,732
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/436000 Posti- ja telepalvelut,TILI/436000,36 578,11 339
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/437000 Vakuutukset,TILI/437000,100,13 246
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/438000 Puhtaanapito- ja pesulapalvelut,TILI/438000,38 500,32 054
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/439000 Rakennusten ja alueiden rakentamis- ja kunnossapito,TILI/439000,1 200,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,"TILI/440000 Koneiden, kaluston ja laitteiden rakentamis- ja ku",TILI/440000,5 200,6 437
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/441000 Majoitus- ja ravitsemispalvelut,TILI/441000,13 390,11 387
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/442000 Matkustus- ja kuljetuspalvelut,TILI/442000,374 250,460 619
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/444000 Opetus- ja kulttuuripalvelut,TILI/444000,34 050,21 119
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/447000 Muut palvelut,TILI/447000,76 810,51 771
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,"TILI/950100 Sis.toimisto-, pankki- ja asiantuntijapalvelut",TILI/950100,250 538,198 797
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/950200 Sis.painatukset ja ilmoitukset,TILI/950200,100,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/950300 Sis.posti- ja telepalvelut,TILI/950300,16 100,17 930
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/950400 Sis.puhtaanapito- ja pesulapalvelut,TILI/950400,3 000,4 700
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/950900 Sis.sosiaali- ja terveyspalvelut,TILI/950900,82 000,96 370
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/951200 Sis.muut palvelut,TILI/951200,0,7 719
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Palvelujen ostot,Palvelujen ostot,TILI/430000 Asiakaspalvelujen ostot,TILI/430000,0,-45
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/450000 Toimisto- ja koulutarvikkeet,TILI/450000,10 390,23 939
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/451000 Kirjallisuus,TILI/451000,2 750,2 039
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/452000 Elintarvikkeet,TILI/452000,4 893 350,5 393 657
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/453000 Vaatteisto,TILI/453000,22 610,46 578
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/454000 Lääkkeet ja hoitotarvikkeet,TILI/454000,1 350,82
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/455000 Siivous- ja puhdistusaineet,TILI/455000,164 650,172 433
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/456000 Poltto- ja voiteluaineet,TILI/456000,0,1 192
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/457200 Sähkö,TILI/457200,0,5
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/458000 Kalusto,TILI/458000,123 400,317 930
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/460000 Muu materiaali,TILI/460000,54 300,69 661
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/465000 Saadut käteisalennukset,TILI/465000,0,-3
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/467002 Pienet hintaerot,TILI/467002,0,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/961400 Sis.muu materiaali,TILI/961400,0,1 594
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/482000 Rakennusten ja huoneistojen vuokrat,TILI/482000,3 000,2 794
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/484000 Koneiden ja laitteiden vuokrat,TILI/484000,2 500,3 031
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/486000 Muut vuokrat,TILI/486000,0,1 286
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/493000 Luottotappiot,TILI/493000,0,481
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,4 000,15 802
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/499100 Pyöristykset,TILI/499100,0,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,2 237 900,2 297 992
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/980300 Sis.koneiden ja laitteiden vuokrat/meno,TILI/980300,4 000,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL830.11,Kylän Kattaus Liikel,1111MR830.11,Kylän Kattaus tulos,Muut toimintakulut,Muut toimintakulut,TILI/980500 Sis.muut kulut,TILI/980500,0,1 402
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Myyntituotot,Myyntituotot,TILI/309900 Muut korvaukset,TILI/309900,0,-211
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Myyntituotot,Myyntituotot,TILI/313500 Oppisopimuskoulutuksen koulutuskorvaukset,TILI/313500,0,-25 505
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Myyntituotot,Myyntituotot,TILI/314000 Muut myyntituotot,TILI/314000,-3 204 500,-3 840 877
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Myyntituotot,Myyntituotot,TILI/900300 Sis.muut liiketoiminnan tuotot,TILI/900300,-15 352 500,-16 172 996
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Myyntituotot,Myyntituotot,TILI/900500 Sis.muut myyntituotot,TILI/900500,0,-21 482
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Tuet ja avustukset,Tuet ja avustukset,TILI/330000 Työllistämistuki,TILI/330000,-15 000,-48 096
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Tuet ja avustukset,Tuet ja avustukset,TILI/330500 Valtion korvaus kuntouttavasta työtoiminnasta,TILI/330500,0,-420
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Tuet ja avustukset,Tuet ja avustukset,TILI/330700 Korvaus työterveyshuollosta,TILI/330700,-33 000,-44 863
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Tuet ja avustukset,Tuet ja avustukset,TILI/331000 Matalapalkkatuki,TILI/331000,-10 000,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Tuet ja avustukset,Tuet ja avustukset,TILI/920200 Sis.Tuet ja avustukset kunnalta (liikelaitokset),TILI/920200,0,-43 500
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Muut toimintatuotot,Muut toimintatuotot,TILI/343000 Maa- ja vesialueiden vuokrat,TILI/343000,-14 500,-14 500
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Muut toimintatuotot,Muut toimintatuotot,TILI/351000 Käyttöomaisuuden myyntivoitot,TILI/351000,0,-34 875
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Muut toimintatuotot,Muut toimintatuotot,TILI/352700 Saadut luottotappiot,TILI/352700,0,-60
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,0,-8 664
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Valmistevarastojen muutos,Valmistevarastojen muutos,TILI/361000 Valmistevarastojen  lisäys,TILI/361000,0,-52 144
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Henkilöstökulut,Henkilöstökulut,TILI/400000 Maksetut palkat ja palkkiot,TILI/400000,6 217 000,6 849 338
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL840.11,Altek Aluetekniikka,1111MR840.11,Altek Aluetekniikka,Henkilöstökulut,Henkilöstökulut,TILI/406000 Jaksotetut palkat ja palkkiot,TILI/406000,0,-26 300
